# maxrange N1 N2 finalcard time(s)
2390523 1059857 610699 1376113 0.004982 
3025015 1024427 2029814 2342902 0.008408 
11340353 9087887 8673188 10771524 0.051799 
18700754 2304126 2227280 4051693 0.014818 
19037710 8687772 1264562 9375927 0.032509 
3906158 3405576 462445 3462937 0.010730 
7967721 122372 7682776 7686609 0.015443 
1746410 28320 724820 743825 0.001617 
1387902 659895 82311 710874 0.001901 
11825916 3259945 4923889 6518435 0.033437 
14216439 14008593 14116604 14215602 0.033670 
9757806 9735399 491449 9737299 0.023442 
13614511 2610579 57560 2657222 0.004537 
12315265 4393562 11427966 11681565 0.042058 
11352976 3326021 5185025 6952338 0.031514 
15259134 5635103 1684928 6713439 0.025529 
8450127 3123190 8121602 8227638 0.036585 
19067697 4187495 119560 4278751 0.009514 
13766839 1252858 11265463 11543110 0.036176 
9152986 8217048 4118218 8593601 0.037221 
11635767 4210431 1394014 4959917 0.020376 
10770136 5965203 7743389 9405907 0.057251 
16870037 11881801 3959164 12546908 0.044441 
6795367 3787223 960807 4025929 0.010104 
10833934 7008728 6715711 9338722 0.050109 
4726095 1233024 4588695 4611896 0.018955 
9520631 9139008 4025754 9282240 0.045389 
10593630 7814771 7671785 9947035 0.050015 
9999242 1101672 9118995 9288142 0.028291 
6071161 4228943 3833566 5377224 0.029193 
7484169 6664459 2355185 6836404 0.026786 
15154931 6738593 10466318 12385791 0.068623 
4541320 4202017 2600100 4429813 0.021237 
11336688 1616237 5150308 5891958 0.023291 
14686974 11855209 10348818 13901367 0.071030 
19413069 9559875 17957104 18626778 0.093302 
1450052 1029794 15813 1034161 0.001573 
12043682 1872563 6782938 7568871 0.030375 
14559277 1076550 8577296 9051687 0.028179 
13146790 2055831 2068725 3752986 0.014498 
11614946 10067627 1886849 10342700 0.034204 
19286229 5310525 2955468 7434182 0.028544 
3827549 2550966 476808 2656649 0.007890 
7680589 1044773 4972782 5268327 0.019472 
2367563 1013185 2023590 2158113 0.009283 
14296984 7242762 12119527 13046488 0.066114 
15747036 996996 7506884 7959041 0.022141 
17837209 11245907 917594 11454777 0.032247 
4834684 2949759 1689938 3639199 0.019742 
12064835 7678120 3824210 9040718 0.053640 
3679781 2277626 3484522 3594375 0.014217 
15482362 15277934 2462176 15302719 0.048705 
11826264 1700915 2764230 4067011 0.016534 
19506853 5513002 14066427 15475705 0.062944 
14390769 9321957 3770056 10995060 0.056189 
1204105 829147 829286 1091992 0.005756 
16951142 9786414 15921076 16604511 0.079029 
9774565 6245635 3382270 7444844 0.027864 
17157265 10443127 5445304 12914239 0.064794 
10203107 3261446 8160746 8911185 0.042679 
11363558 9474309 9938978 11128695 0.048794 
11185160 10751723 5859322 10861637 0.041795 
12895038 10281667 12391178 12797887 0.049951 
19311796 9625265 14648874 16149852 0.065282 
4008430 119184 2583409 2620919 0.005481 
17295407 3798740 6943820 9277709 0.047018 
1473495 917431 1319333 1409637 0.006462 
1537967 421528 1432647 1463071 0.004419 
17760029 16015697 1544543 16158309 0.038228 
14492631 6219465 13474199 13913201 0.065169 
17182313 8975126 11175940 13790842 0.074724 
15558628 3740280 4595379 7424761 0.031551 
13244856 6359022 709179 6727095 0.019350 
15470641 10093071 2311199 10806222 0.043176 
12087195 10850535 9991809 11980693 0.057128 
9907854 1354435 4537736 5429355 0.020235 
17196008 4918898 17119216 17139605 0.073530 
14258726 10474173 7047339 12406994 0.068095 
13511414 12960603 3524952 13086336 0.044170 
10450857 6536541 3617171 7987979 0.040394 
11270210 7036424 10857548 11048720 0.046722 
3274723 2584698 668145 2737853 0.009176 
18564401 9079068 18008641 18286228 0.094560 
6551394 3400028 5579276 6106492 0.032643 
18638589 11303705 2226762 12042179 0.042338 
1062795 408436 309714 599870 0.003235 
18258803 4880119 9053219 11602400 0.053004 
5033882 3310263 3333643 4324398 0.021951 
11061648 1489919 6373370 6933106 0.021256 
1512505 816876 1285946 1405054 0.006448 
5299067 3870654 2496344 4523598 0.026348 
8573790 3256668 6570440 7307333 0.031322 
1780768 1663257 1297091 1737257 0.007352 
19199093 17742300 8070557 18522794 0.079910 
2386251 2199503 2277723 2377909 0.009041 
8637651 8191513 2044313 8281375 0.025796 
6910435 3525172 3001588 4825002 0.029998 
3775275 366306 1539306 1764933 0.005549 
16992200 3424529 6072251 8429667 0.034483 
1053842 371114 688275 776191 0.003898 
9409560 7245861 9003484 9323810 0.042810 
15644664 13917835 12337852 15331147 0.071221 
10821955 9760806 5303103 10274586 0.057222 
17053542 11286568 14700296 16291934 0.081090 
11142496 773523 6439328 6795640 0.018143 
8728258 5047324 1251308 5528687 0.018828 
6713846 1009543 4163221 4617871 0.017367 
7743294 604166 3260584 3588383 0.009485 
4967250 2522625 1234885 3063528 0.012938 
11643253 1636007 10142024 10362405 0.038328 
7833555 7571090 1459344 7614507 0.021760 
10782719 2791062 8326062 9111133 0.039323 
18326644 6990595 4565310 9540956 0.045638 
9029729 6491488 6987558 8261580 0.038660 
9443370 4252294 3937895 6530629 0.030822 
3238858 3048180 885938 3105538 0.013370 
6446286 4142216 1968609 4610661 0.022106 
14873513 13398980 6863300 13915334 0.063611 
13554421 5351158 9226213 11122142 0.059749 
13550658 3196028 9701268 10470397 0.041551 
16374729 15098741 7333091 15743926 0.069945 
19842053 8319271 10363887 14288435 0.068170 
5042772 3048455 641366 3318090 0.012232 
1241302 1075946 569568 1154776 0.005601 
12669440 11546586 8903022 12379012 0.059727 
9197086 5367811 1882484 5859052 0.020506 
17010946 13130769 14429852 16373631 0.069509 
17988751 12721782 4153240 14109243 0.061396 
13454833 9782589 6454456 11535856 0.057371 
1162069 871000 930519 1104588 0.005720 
10053150 5474758 9571381 9816081 0.046562 
2411556 2272655 2126868 2396582 0.009882 
7454328 6544990 3172903 6949942 0.027800 
1211983 533774 720578 882304 0.003657 
13881423 13588895 373639 13592366 0.029782 
15594861 12485692 1823613 12766956 0.040693 
12605807 1754394 7269094 7826062 0.027865 
3110911 876966 1678373 2071624 0.008776 
16565744 12428689 5331294 13913809 0.069851 
16967137 93385 8719283 8762661 0.024472 
9365760 3439268 4252586 5805224 0.032074 
3189141 2442335 2251679 2872856 0.011641 
13574882 4872715 4689005 8011435 0.043355 
1449833 272457 62022 322541 0.000890 
2343444 2271895 1639651 2330409 0.010838 
10411310 2851745 9653369 9846513 0.043869 
8537283 4451494 2005776 5411697 0.026488 
18835412 15187135 18056297 18637329 0.079677 
11163042 253412 663128 895040 0.002503 
12861120 2974989 9775348 10375613 0.044084 
7946550 7409099 951606 7474982 0.021597 
10720737 1041984 4458948 4874062 0.019488 
1365914 1227716 582476 1283053 0.005237 
8325554 1600367 205230 1749007 0.004129 
19138264 18338282 2438161 18437832 0.064328 
5753319 3566069 2638250 4468665 0.027084 
13424260 5561619 553203 5891233 0.015001 
3785506 2474421 780994 2870329 0.009658 
3410399 1726194 1231692 2396716 0.011948 
12426701 9024451 11569948 12222095 0.049234 
19480129 17841654 18369625 19375540 0.074873 
7140186 3841825 6805709 6974786 0.038287 
10334779 9433164 7622930 10059934 0.051249 
9034589 570657 617781 1154196 0.003976 
11935247 2424973 10918199 11154239 0.036996 
17950880 17037804 3330211 17190787 0.063033 
10159999 7608871 4970916 8903430 0.048437 
6201114 4422845 3507476 5317774 0.027703 
16668784 7655746 11049176 13388223 0.069046 
10645107 6832569 9774242 10274916 0.048071 
5097218 4207475 2851647 4744424 0.024886 
1907231 1544082 1046552 1731523 0.008448 
4264286 3328930 4153928 4242325 0.018070 
18259617 11905516 8774123 15129962 0.074300 
5343058 4915726 4505225 5168903 0.018315 
7858053 4254520 2838153 5538568 0.025380 
1248617 608431 192484 670692 0.003224 
1535680 55260 1347441 1351075 0.003799 
7671564 7185227 7381614 7652689 0.023347 
10833023 6845750 7485314 9662615 0.063362 
15930242 13410139 7642641 14525583 0.065000 
10353825 10289149 7461706 10333852 0.047809 
7134463 862587 5655943 5791464 0.020309 
5394080 15626 2648805 2657192 0.004573 
3253491 3096893 1518538 3174809 0.014834 
11111544 913216 516572 1390092 0.005060 
12360161 6688210 3469697 8035529 0.040487 
13895841 4207780 5729388 8048949 0.042783 
13966848 418842 5755494 6029477 0.014845 
14500838 10833930 3430138 11590571 0.050824 
2802942 1133710 727513 1608179 0.006618 
1608488 966957 365159 1111237 0.005057 
1922596 919328 736678 1308730 0.007176 
11083598 1088762 542423 1581222 0.005300 
2304435 987412 817119 1444445 0.007254 
15419962 1482834 876594 2251656 0.009210 
8534702 7722157 1530244 7845130 0.022826 
13177440 1804811 5369806 6508212 0.022252 
9695171 679363 3863287 4225044 0.014524 
1845289 1802177 779264 1823047 0.008156 
13295539 12282451 6330334 12754808 0.065253 
4742850 3926772 2700943 4431585 0.024684 
11507986 10378192 6427879 11104394 0.059460 
4279192 937746 470484 1254986 0.005369 
15295657 4112152 6654740 9113162 0.050793 
16215463 15095340 11088467 15848256 0.078568 
9163925 4883019 5923277 7373514 0.036015 
18942709 9386846 8511553 13202819 0.061823 
16554595 11327657 12692331 15406675 0.076642 
2187500 626022 2045820 2093879 0.007913 
6674446 5915371 3814872 6294159 0.030705 
18462029 3165655 18344922 18360920 0.062080 
2376250 2365198 825244 2367752 0.009172 
19171794 7964326 13976952 15697934 0.068182 
6983804 5778656 5366827 6723843 0.029780 
3199267 992798 1685383 2149914 0.012117 
12363193 10819513 7200794 12131932 0.062103 
3822254 267150 1038694 1218977 0.003269 
17046355 9734204 13875760 15743226 0.088174 
9876229 6278169 2497774 7280659 0.027633 
16001642 4742406 4043125 7432391 0.035506 
6869906 3466796 186868 3590699 0.006578 
1762508 1515449 815618 1633782 0.007216 
18200987 147848 17025329 17033412 0.044049 
10382211 4296782 381369 4575735 0.012314 
17108003 7267431 1545133 8222560 0.028105 
6913064 74752 550270 620199 0.001500 
5491186 2304880 318922 2504874 0.006713 
2537541 2265906 315372 2295471 0.006184 
4930122 429871 2762614 2943703 0.008030 
19068399 3857105 7334452 9694923 0.049458 
15459967 9443912 6262743 11477832 0.065614 
13120688 10567920 7513987 11906031 0.067201 
11321676 8201982 2904262 9028682 0.046047 
14220239 4394944 9045749 10649346 0.053735 
11328242 9956410 10830522 11247845 0.040889 
18241306 1079360 6379708 7047284 0.023533 
3732493 3080189 985020 3209909 0.012295 
18786386 276942 11190534 11259214 0.027544 
3716509 3131121 355707 3180238 0.008621 
17164626 13048618 8684976 14910244 0.072232 
17482649 11869511 5057523 13261715 0.059383 
19563181 11416354 11724016 16801749 0.106936 
7610720 7290254 512618 7305041 0.017800 
11060014 1295434 489824 1677382 0.005206 
3175739 1791854 1283311 2341325 0.012574 
3804735 3268460 2199584 3605921 0.016197 
16769257 6754132 9708070 12608532 0.061696 
14962507 9979605 5337600 11466509 0.066300 
8432483 1943237 4334002 5336949 0.022065 
3967037 3531331 3264812 3893554 0.013823 
1783348 1256107 979220 1516988 0.008633 
15035368 8914920 326750 9051098 0.022733 
16561149 1375083 1112976 2412575 0.008083 
15813159 15172148 4343730 15329826 0.063493 
4323221 1135913 250057 1327971 0.003484 
13744777 199522 11399591 11434706 0.025688 
3030386 3024792 915137 3026064 0.010409 
17992893 12058047 3981189 13254419 0.052189 
18941728 7047128 14768749 16152465 0.078610 
2908766 1024258 1156095 1743780 0.007344 
17208466 1583 3102125 3103191 0.005178 
4760186 4063773 4094439 4690741 0.020675 
1321335 1281756 107260 1285051 0.003023 
17134495 9232892 1944202 10311911 0.034150 
1457716 934356 522533 1170384 0.005653 
2140492 2077006 1854439 2135508 0.008938 
2186306 968330 306350 1161263 0.003717 
14040403 9680476 13097221 13681564 0.066881 
1798817 1002501 1162649 1501960 0.008193 
10217934 2272012 1994575 3766049 0.016599 
15638893 326090 7752788 7830479 0.016200 
14895504 10422469 10694800 13423086 0.073171 
5425913 1073696 576609 1556066 0.006038 
15989944 14186611 524476 14238533 0.031115 
14600361 12360841 7276192 13411890 0.072688 
13114526 8297114 1150553 8812102 0.031372 
4082050 780904 2336139 2503861 0.008325 
6366796 1693713 1992437 3063444 0.014133 
12586311 7997799 1336599 8474218 0.031240 
11591002 3821770 2589860 5343537 0.023779 
16879552 14792493 16001163 16795488 0.067452 
16982346 2899179 8740408 9957008 0.045531 
14960250 13133677 9654502 14422614 0.066920 
6517553 1404732 2324775 3226024 0.012797 
18418557 466076 386820 844456 0.002809 
5636010 630621 3176118 3446817 0.009465 
9398337 3625007 8293554 8710473 0.052550 
5252277 2968613 1303808 3530380 0.013739 
3707074 1883890 3269102 3488550 0.014629 
18671754 18599888 1402870 18604675 0.053826 
10604139 5515136 10471262 10552731 0.041404 
4196342 1949827 1732357 2545129 0.011672 
16724902 13187493 7497782 14871011 0.060218 
9511154 734516 9276401 9300240 0.026832 
12205946 10400584 3315286 10841302 0.047784 
6266994 4258656 297889 4335363 0.011572 
6351142 4560068 5760980 6195853 0.027917 
14644696 612179 373501 957293 0.003302 
17704412 5970569 14617413 15718165 0.071098 
4812754 1512334 4445383 4598136 0.017296 
11220360 3872667 840782 4272667 0.015539 
12566124 6882089 6534123 9942399 0.052907 
16261902 7631829 13552490 14780072 0.066661 
7733606 3886593 3418697 5677722 0.024014 
15487534 8510072 10030721 14025106 0.058503 
14124046 6333374 5360853 8383944 0.046214 
16757669 610985 9350402 9620985 0.027153 
12503157 5710074 6398848 9413512 0.052142 
10936585 4685019 3014318 6538354 0.033958 
15749339 9484699 4093172 11335892 0.045798 
19486052 8035347 15905508 17559608 0.097753 
12052176 10981160 5416271 11386361 0.054390 
3174967 2293842 2053656 2908692 0.014298 
19389304 15609497 235603 15645738 0.030706 
12842292 12026990 10566605 12680840 0.052869 
12562275 2131480 2289813 4056701 0.017823 
18633400 12298507 1797147 12921546 0.039031 
11865573 10321904 7848890 11123865 0.047356 
2802159 697738 1580665 1840070 0.007501 
11067850 1299757 2730378 3512700 0.013058 
10553902 4672918 161281 4759467 0.012368 
15122431 9962349 7274236 12437515 0.071775 
15952861 4805024 3898392 7311409 0.030343 
4516898 2148930 4347075 4443722 0.022645 
1084821 511418 267445 687837 0.002602 
11776790 4589337 9740029 10415957 0.048580 
11742780 3802507 3340766 5970504 0.029277 
16728279 12976710 14943883 16237534 0.069728 
1957436 1045036 1648609 1809572 0.008393 
12268428 6731778 2123098 7532075 0.029585 
8671759 7914246 3643033 8236667 0.037104 
12713458 5604662 10479285 11642111 0.054653 
1006484 642081 968667 994229 0.003931 
12707329 3862795 8632918 9888891 0.053472 
5968158 602547 1296343 1760831 0.006203 
6420782 4732020 432235 4795744 0.015178 
12812661 12414464 1210052 12443741 0.034463 
6405247 1888891 701398 2301896 0.010286 
1258962 1118740 357999 1170683 0.004399 
2907571 1187172 1156740 1893812 0.008966 
12062638 2269174 3916781 5308231 0.023844 
7734017 3175092 4511615 5641790 0.033814 
13877140 12783150 1290772 12905747 0.034911 
6183327 5076143 590564 5189256 0.014490 
4041882 2877416 1397746 3234123 0.011632 
2198392 962214 955817 1556104 0.006630 
15011053 3078912 9116469 9956462 0.041836 
13932652 12439090 10509403 13541560 0.060179 
15191614 8591437 14890234 15045377 0.059509 
10615538 7044690 1066548 7421354 0.022290 
15194528 1558792 14648635 14672051 0.038190 
2928545 2285892 300769 2356601 0.008147 
9322037 9136103 8687705 9316563 0.031688 
15505365 6583826 217515 6701425 0.013686 
19547247 13365316 17369365 19042384 0.092229 
12358697 2235168 5008989 5994437 0.026528 
17413002 8706235 10435116 13596975 0.077331 
16816850 41655 5416392 5440714 0.011003 
9575205 2475686 2257255 4203227 0.017847 
17495191 1334417 9917024 10486422 0.034276 
18484488 482303 735479 1194234 0.004259 
8488323 886731 7152599 7314485 0.020616 
18574358 10074368 5056490 12630688 0.057571 
8279465 190596 3321360 3450736 0.006590 
6690120 1922770 1401568 2932064 0.014001 
3977622 3021252 595102 3168843 0.010320 
2090057 1504905 1324046 1788994 0.007025 
14718295 1892545 11190908 11615952 0.037471 
9830540 3879177 7674101 8236177 0.037220 
19803375 17858716 779178 17928112 0.047536 
19347223 7574320 972025 8171228 0.022629 
6811558 4065514 5266859 6138017 0.032174 
13259316 11559110 1312995 11663315 0.033850 
8308970 3800517 467820 4063769 0.010521 
1769972 1471564 1395980 1723483 0.006321 
16903580 7002414 8707380 12003351 0.056579 
8424538 3786669 4226653 6194799 0.029267 
11343899 267943 10483287 10501560 0.026921 
4627019 1883376 3303600 3837816 0.015429 
3465512 1963146 2019382 2939040 0.014629 
18474917 11480613 4676802 13045681 0.062040 
4849762 301026 4158989 4196873 0.011907 
10551295 6656511 7367820 9353099 0.054974 
4901554 3324158 4025621 4569300 0.024444 
15922256 10837490 1927697 11467605 0.041320 
10644296 5881510 2985847 7408905 0.033592 
18975429 8285608 8239990 12857400 0.078002 
19629507 18047099 15616239 19275596 0.091838 
16772878 250303 4407924 4558386 0.013381 
8800835 4695312 923763 5023212 0.017157 
16575805 984067 2076292 2892986 0.011112 
3678685 2746407 2104654 3229686 0.016492 
4040881 1116478 432081 1357939 0.005830 
5228399 2219171 4549653 4803735 0.023840 
8185889 3559097 7723059 7900207 0.035293 
15530607 14564049 7597439 15028291 0.079045 
3816215 3308382 2419753 3585198 0.016797 
15962074 14640732 13110574 15624377 0.063628 
5251304 4795587 2528924 4991693 0.025706 
18006046 10393455 7758205 13879525 0.075541 
9235706 2569786 1698036 3884464 0.014491 
5315128 406913 3236181 3390855 0.008407 
4462197 2072186 678614 2408064 0.009628 
1027172 986381 401929 1001392 0.004008 
13514403 12555267 5834041 13197649 0.046726 
9162283 2523833 7706751 8100147 0.029102 
3785591 2811499 742066 2943140 0.011188 
11704852 10769502 4911675 11081442 0.058512 
10046828 3523122 1053859 4202635 0.016825 
5868784 5529608 518194 5562240 0.015252 
8620975 3630804 6395144 7129476 0.034108 
1147484 793871 280631 862492 0.003204 
13207249 11713351 9688995 12749080 0.063237 
7532074 7279295 3810870 7397908 0.037161 
15589735 11937662 778322 12069535 0.030727 
6855866 5176552 6452881 6730071 0.028771 
7758874 5499481 5970575 7218224 0.033880 
6220943 5012 3828427 3830296 0.008073 
11539847 7413828 3961482 8614388 0.050902 
11572322 9266004 11280295 11553313 0.045212 
15119204 14379679 8374424 14790345 0.080691 
18756298 3445923 5121922 7349425 0.039161 
6162289 3510142 332871 3619804 0.008867 
6410762 3521349 3792478 5415757 0.031337 
4730116 3646510 2534555 4209341 0.020788 
9306240 7645652 2931819 8058573 0.032784 
15669741 6147813 3356000 8250440 0.040284 
12669538 5879134 3636506 7745097 0.037460 
16267705 5329939 7183312 10686567 0.049567 
16748250 2087513 1896314 3737091 0.017390 
19600867 3287447 15461236 16207390 0.055873 
6577616 1771109 3213617 4076498 0.018365 
2993624 1808350 651618 2035869 0.007622 
5827441 1196 3883957 3884339 0.006093 
8622591 4573256 7294479 7908498 0.036700 
17409831 15074199 3285827 15627337 0.051743 
8835090 6337459 527087 6541980 0.018470 
19200313 19095774 8069539 19139782 0.106004 
11893916 9943068 9960350 11625011 0.050253 
8642166 6404419 4226174 7489090 0.035629 
13594814 12438889 4717833 13016438 0.048063 
11690579 2507860 2846977 4651012 0.019569 
15607396 2045758 3698573 5258523 0.021131 
17213073 9159712 2749691 10339798 0.040747 
1542104 634937 1486113 1508331 0.006738 
7966707 1606718 5138963 5572031 0.020464 
11729405 11375639 6964195 11556612 0.053466 
9116548 9054145 7662585 9114076 0.031542 
6635281 6555641 608053 6560538 0.018372 
8374276 6607579 3109417 7341879 0.037453 
1969091 594358 893116 1272263 0.006242 
6176022 1416611 4355030 4783800 0.021738 
7157360 5892991 3776446 6473787 0.035282 
16356569 852938 14496291 14557865 0.034428 
5987415 5349016 1083613 5489948 0.019757 
2905192 1270877 2043829 2460020 0.011972 
17746939 16567257 522335 16609256 0.033335 
8214896 6064654 7332079 7870063 0.030185 
10576770 889515 8178934 8278040 0.021959 
14097161 3234833 10389735 11316894 0.049774 
18376938 4725213 9463599 11832746 0.056312 
2510069 266858 966477 1141547 0.003859 
9490177 556587 1771777 2199219 0.007532 
17661055 8306159 14403562 15914912 0.068051 
15645296 13713790 5680194 14569826 0.068934 
13369081 6336400 4197953 8575365 0.050257 
19667502 18806221 6771669 19071502 0.075862 
6257224 4360466 6240776 6256165 0.026194 
12942916 9594751 8502917 11626473 0.052259 
7040077 5110665 1194550 5483662 0.018387 
5417016 3403458 3208640 4650919 0.026036 
11601568 8162096 4793518 9505739 0.053235 
10240349 7402241 4058671 8319504 0.039467 
12719348 11579069 3357005 11898908 0.047928 
6218466 5234236 1984903 5628237 0.026547 
2622777 862615 1433683 1839025 0.007346 
16774026 5068455 16223088 16410465 0.065318 
19140172 7675389 14067301 15006664 0.061763 
12083088 2005372 8386003 9116665 0.034884 
11639518 7411754 9549453 10724628 0.052362 
9572886 1574100 4304053 5148479 0.021509 
10016323 2856438 5667663 6977671 0.024420 
12466289 11291517 6795554 11966474 0.063229 
5093662 1221184 4813302 4892854 0.018056 
13366332 9776335 10742492 12705933 0.060157 
7524435 3180275 1210777 3856517 0.014931 
13866392 8873362 6622052 11284092 0.061886 
13949222 6307769 8478413 11410998 0.045901 
19897004 8970947 4529546 11656254 0.055865 
8698447 1140354 1198252 2191903 0.009992 
10060908 2069243 8956404 9093384 0.033373 
15126162 4391984 1567233 5529390 0.018542 
12573032 2862359 25539 2881176 0.004519 
19322902 12334776 6748975 13964937 0.068723 
10138326 8756860 229596 8791432 0.021849 
11812298 5232195 10417090 11073966 0.048831 
3520498 3108319 652985 3192034 0.010492 
13583398 8200710 8584210 11232634 0.060412 
11164576 6016304 6083391 8181813 0.034336 
17807878 12627819 8936815 15246399 0.089492 
5877108 2683335 2743424 4128352 0.023139 
8008764 6191813 6009411 7319572 0.030501 
15804415 7529134 8261364 12248414 0.065572 
4537114 2579276 399482 2657033 0.006699 
6926210 4344000 4263290 5949662 0.029983 
9190168 1252397 6223651 6638372 0.022373 
18984471 8527629 2391552 9923649 0.040515 
8050440 3015349 4644053 5909738 0.029051 
13077304 11169029 10229445 12498977 0.057712 
6148151 2627506 4476668 5296637 0.028266 
11418852 10313835 3320739 10652097 0.042803 
5945941 2245941 1855500 3539785 0.014571 
12262092 5095039 6453158 8497889 0.045467 
15349946 10489962 7840096 12894279 0.075098 
12819519 8973269 10529642 12082125 0.059169 
5520789 5039970 4283661 5458014 0.025223 
18527249 11695269 2010850 12267830 0.041798 
5705290 1937597 5573422 5618136 0.021334 
8487783 3235362 6763203 7446809 0.036813 
4320788 3650131 2427027 4122524 0.016448 
4353696 2227635 3274667 3838545 0.018785 
16196471 13218304 15772635 16084045 0.053754 
2458924 679876 691050 1176679 0.005307 
15714087 1514747 9197909 9964288 0.035110 
11455662 10771624 4209192 11009057 0.054838 
9492803 1283835 4438730 5111567 0.019102 
8472296 7665561 120254 7680721 0.013872 
5357096 4376604 111781 4393469 0.010607 
15319199 13946181 11988294 15065366 0.069541 
16462158 16186943 563871 16196062 0.033092 
1540322 1235296 1206307 1470477 0.006130 
11491977 11359695 746319 11369858 0.029931 
1984908 1034512 454722 1256013 0.005911 
13694996 1125374 13299132 13327790 0.033794 
8515749 5212329 617489 5458646 0.017002 
2811797 1954126 659474 2164783 0.007910 
4817046 2569166 3225436 3948519 0.016930 
10982690 7120036 944812 7403839 0.021097 
7908846 3557731 6058888 6980893 0.034602 
5036214 1633199 2602784 3499161 0.015441 
10198952 6729740 2235009 7300470 0.028829 
1690930 137873 686544 769634 0.002858 
16192190 13386194 12728820 15581427 0.073846 
9887186 1118440 4514928 5156229 0.021940 
10919287 483735 673562 1129286 0.005022 
11589325 4566446 10986264 11160449 0.048889 
1957620 340036 1692142 1740416 0.006023 
12940310 7622562 7871584 11181985 0.060554 
13365509 3883876 12560891 12883471 0.051506 
10918075 9538305 7515158 10468855 0.057543 
1117027 857089 1059765 1109622 0.005311 
15324309 5455377 11670906 13086783 0.057524 
11516499 2129176 2822755 4232624 0.022912 
13920038 2514408 11971410 12349331 0.041692 
4839325 3391426 344132 3457388 0.008174 
16428651 2476278 16028613 16098352 0.050969 
9676663 7141916 3046089 8034647 0.035768 
9940457 4738177 8012226 9140453 0.053522 
12539234 11218715 218665 11240358 0.025012 
6451503 5256273 5567854 6369119 0.030021 
5733938 3964568 1510902 4355787 0.019548 
17918263 16600996 11585077 17497600 0.093640 
3887803 1699688 470123 1929322 0.006855 
18129326 16702221 12722426 17614345 0.093327 
6585258 5762054 220090 5778064 0.013674 
7272592 2490323 2992082 4503404 0.024468 
16162964 11001634 9595056 14025054 0.072287 
18051463 15164570 11748087 17191116 0.072209 
19946307 18589846 7346243 18899140 0.078144 
14980437 6318421 7299827 9873043 0.055014 
7337023 2754694 2772644 4073093 0.016658 
14423328 12968831 13129818 14319986 0.054299 
5542485 5031240 3015737 5348980 0.025774 
3098032 2911647 2823442 3091867 0.011796 
5492905 266681 1216510 1441129 0.003990 
4316428 795950 3092751 3265475 0.011388 
17849319 8919819 16211970 17050770 0.088841 
1322667 269582 162883 398844 0.001302 
9851601 1478744 9834386 9836674 0.033495 
4832038 2084861 2364021 3443921 0.017213 
5546413 1638088 4263813 4577478 0.021128 
9211756 5120901 6886782 8351741 0.039065 
16764902 5216228 5324175 7743402 0.038876 
2447374 618003 1035099 1383061 0.006528 
7231456 6548948 1604741 6671122 0.025683 
19288131 17640720 12755016 18809733 0.105828 
13836679 7050428 8980356 11553937 0.062008 
15159346 1665826 9424306 10201028 0.034499 
5010947 2848397 376704 2971906 0.008047 
2359337 1944129 1694290 2232375 0.010425 
7905751 3483726 4944257 6050060 0.031715 
17117507 1627312 5620655 6648954 0.023560 
13882409 845918 8755275 8949998 0.026183 
8846135 7042969 5989248 8383372 0.035242 
16077591 11769641 9236753 14085274 0.069799 
15365723 13159832 12474009 14834997 0.062588 
7906197 7421021 1408745 7472505 0.021857 
6717774 5233732 6411639 6661820 0.029492 
16779465 13465950 8822638 14745542 0.077724 
11029949 1107303 8667401 8874291 0.028398 
13026856 4129190 2826945 5867391 0.026970 
2660715 1641845 986002 2027801 0.011152 
9059476 3003516 3909422 4992494 0.024573 
17905611 2907079 3933902 5955051 0.022854 
13983202 6314543 1839941 6958414 0.025358 
1865277 895346 1171717 1452623 0.007181 
9771475 4928311 5977098 7734389 0.037562 
9005601 6225528 5639897 7857739 0.035058 
18301418 16745160 7125724 17327758 0.071009 
9331367 422472 8697155 8727599 0.025803 
10324323 7922769 6516504 9405549 0.053188 
7051477 3216978 1940050 4128631 0.020180 
19786226 9569942 18176016 19074103 0.106562 
8107964 3954109 39436 3973074 0.005975 
15699972 10559952 15249767 15582020 0.071783 
1855727 351795 565743 824388 0.003152 
4448664 2335444 2508152 3575876 0.020548 
16323015 1481891 6773880 7587633 0.024522 
3013321 2908808 1588771 2959536 0.012647 
7674495 1314992 596152 1613664 0.006084 
19173201 7830977 6224557 11489341 0.063167 
6908520 3913576 5939871 6405530 0.029145 
5845082 2974417 2652786 4253548 0.022973 
13953046 8013549 2124412 8992468 0.037070 
2169370 2005783 945581 2080112 0.009479 
16541449 10999490 877234 11390075 0.032509 
13506466 1833557 6680850 7557616 0.027590 
9829481 7195825 2017657 7765758 0.027610 
5359154 1479767 3338691 3836986 0.015854 
5550001 4368470 309857 4427952 0.011438 
4723202 346769 2918626 3051469 0.007381 
4148075 3518062 1454833 3681538 0.010211 
4416065 3477175 1732066 3900053 0.015132 
16135205 15508558 7941641 15790612 0.072757 
15911917 12529242 11394779 15354966 0.063184 
18152760 12182912 13378633 16031068 0.071561 
3437329 3015772 2884706 3372464 0.013398 
17387633 16008321 13589155 16995949 0.082428 
15892857 13235086 9370683 15359923 0.078813 
15022190 3078159 91968 3149932 0.008285 
8482280 1105833 5693731 6204283 0.019453 
8039334 3729660 6561011 7301284 0.031345 
10571220 8092985 6145181 9855443 0.061680 
7047983 2315756 6234103 6562735 0.027447 
